codigo_postal,estado,municipio,localidad
"85450","SON","029","06"
"85454","SON","029","06"
"85455","SON","029","06"
"85456","SON","029","06"
"85457","SON","029","06"
"85460","SON","029","06"
"85463","SON","029","06"
"85465","SON","029","06"
"85467","SON","029","06"
"85470","SON","029","06"
"85476","SON","029","06"
"85477","SON","029","06"
"85480","SON","029","06"
"85484","SON","029","06"
"85486","SON","029","06"
"85488","SON","029","06"
"85489","SON","029","06"
"85490","SON","029","06"
"85499","SON","029","06"
"85800","SON","042","09"
"85810","SON","042","09"
"85820","SON","042","09"
"85823","SON","042","09"
"85825","SON","042","09"
"85826","SON","042","09"
"85827","SON","042","09"
"85830","SON","042","09"
"85835","SON","042","09"
"85840","SON","042","09"
"85843","SON","042","09"
"85845","SON","042","09"
"85850","SON","042","09"
"85860","SON","042","09"
"85864","SON","042","09"
"85870","SON","042","09"
"85874","SON","042","09"
"85880","SON","042","09"
"85890","SON","042","09"
"85893","SON","042","09"
"85894","SON","042","09"
"85895","SON","042","09"
"85900","SON","033","08"
"85910","SON","033","08"
"85913","SON","033","08"
"85914","SON","033","08"
"85920","SON","033","08"
"85925","SON","033","08"
"85930","SON","033","08"
"85935","SON","033","08"
"85937","SON","033","08"
"85938","SON","033","08"
"85940","SON","033","08"
"85943","SON","033","08"
"85950","SON","033","08"
"85960","SON","033","08"
"85966","SON","033","08"
"85967","SON","033","08"
"85968","SON","033","08"
"85970","SON","033","08"
"85977","SON","033","08"
"85980","SON","033","08"
"85984","SON","033","08"
"85990","SON","033","08"
"85994","SON","033","08"
"86000","TAB","004","02"
"86008","TAB","004","02"
"86010","TAB","004","02"
"86015","TAB","004","02"
"86016","TAB","004","02"
"86017","TAB","004","02"
"86018","TAB","004","02"
"86019","TAB","004","02"
"86020","TAB","004","02"
"86025","TAB","004","02"
"86026","TAB","004","02"
"86027","TAB","004","02"
"86029","TAB","004","02"
"86030","TAB","004","02"
"86035","TAB","004","02"
"86037","TAB","004","02"
"86038","TAB","004","02"
"86039","TAB","004","02"
"86040","TAB","004","02"
"86049","TAB","004","02"
"86050","TAB","004","02"
"86058","TAB","004","02"
"86059","TAB","004","02"
"86060","TAB","004","02"
"86067","TAB","004","02"
"86068","TAB","004","02"
"86069","TAB","004","02"
"86070","TAB","004","02"
"86079","TAB","004","02"
"86080","TAB","004","02"
"86086","TAB","004","02"
"86087","TAB","004","02"
"86090","TAB","004","02"
"86095","TAB","004","02"
"86096","TAB","004","02"
"86097","TAB","004","02"
"86098","TAB","004","02"
"86099","TAB","004","02"
"86100","TAB","004","02"
"86103","TAB","004","02"
"86105","TAB","004","02"
"86107","TAB","004","02"
"86108","TAB","004","02"
"86109","TAB","004","02"
"86120","TAB","004","02"
"86125","TAB","004","02"
"86126","TAB","004","02"
"86128","TAB","004","02"
"86129","TAB","004","02"
"86130","TAB","004","02"
"86137","TAB","004","02"
"86139","TAB","004","02"
"86140","TAB","004","02"
"86143","TAB","004","02"
"86144","TAB","004","02"
"86149","TAB","004","02"
"86150","TAB","004","02"
"86153","TAB","004","02"
"86160","TAB","004","02"
"86167","TAB","004","02"
"86168","TAB","004","02"
"86169","TAB","004","02"
"86170","TAB","004","02"
"86179","TAB","004","02"
"86180","TAB","004","02"
"86189","TAB","004","02"
"86190","TAB","004","02"
"86193","TAB","004","02"
"86195","TAB","004","02"
"86200","TAB","010","05"
"86300","TAB","005","03"
"86320","TAB","005","03"
"86323","TAB","005","03"
"86324","TAB","005","03"
"86325","TAB","005","03"
"86330","TAB","005","03"
"86340","TAB","005","03"
"86350","TAB","005","03"
"86357","TAB","005","03"
"86360","TAB","005","03"
"86363","TAB","005","03"
"86369","TAB","005","03"
"86370","TAB","005","03"
"86380","TAB","005","03"
"86388","TAB","005","03"
"86389","TAB","005","03"
"86400","TAB","008","13"
"86500","TAB","002","01"
"86520","TAB","002","01"
"86523","TAB","002","01"
"86524","TAB","002","01"
"86527","TAB","002","01"
"86528","TAB","002","01"
"86529","TAB","002","01"
"86530","TAB","002","01"
"86533","TAB","002","01"
"86534","TAB","002","01"
"86535","TAB","002","01"
"86540","TAB","002","01"
"86543","TAB","002","01"
"86546","TAB","002","01"
"86547","TAB","002","01"
"86550","TAB","002","01"
"86553","TAB","002","01"
"86554","TAB","002","01"
"86555","TAB","002","01"
"86556","TAB","002","01"
"86560","TAB","002","01"
"86564","TAB","002","01"
"86570","TAB","002","01"
"86573","TAB","002","01"
"86574","TAB","002","01"
"86576","TAB","002","01"
"86577","TAB","002","01"
"86580","TAB","002","01"
"86583","TAB","002","01"
"86584","TAB","002","01"
"86590","TAB","002","01"
"86596","TAB","002","01"
"86597","TAB","002","01"
"86598","TAB","002","01"
"86599","TAB","002","01"
"86605","TAB","014","10"
"86606","TAB","014","10"
"86607","TAB","014","10"
"86608","TAB","014","10"
"86609","TAB","014","10"
"86690","TAB","006","12"
"86706","TAB","012","07"
"86707","TAB","012","07"
"86708","TAB","012","07"
"86709","TAB","012","07"
"86750","TAB","003","11"
"86800","TAB","016","09"
"86801","TAB","016","09"
"86802","TAB","016","09"
"86900","TAB","017","08"
"86901","TAB","017","08"
"86902","TAB","017","08"
"86904","TAB","017","08"
"86990","TAB","007","04"
"86992","TAB","007","04"
"86993","TAB","007","04"
"86994","TAB","007","04"
"86995","TAB","007","04"
"86996","TAB","007","04"
"86997","TAB","007","04"
"86998","TAB","007","04"
"87000","TAM","041","11"
"87010","TAM","041","11"
"87014","TAM","041","11"
"87015","TAM","041","11"
"87016","TAM","041","11"
"87018","TAM","041","11"
"87019","TAM","041","11"
"87020","TAM","041","11"
"87023","TAM","041","11"
"87024","TAM","041","11"
"87025","TAM","041","11"
"87026","TAM","041","11"
"87027","TAM","041","11"
"87028","TAM","041","11"
"87029","TAM","041","11"
"87030","TAM","041","11"
"87032","TAM","041","11"
"87033","TAM","041","11"
"87037","TAM","041","11"
"87039","TAM","041","11"
"87040","TAM","041","11"
"87043","TAM","041","11"
"87048","TAM","041","11"
"87049","TAM","041","11"
"87050","TAM","041","11"
"87058","TAM","041","11"
"87059","TAM","041","11"
"87060","TAM","041","11"
"87070","TAM","041","11"
"87071","TAM","041","11"
"87076","TAM","041","11"
"87078","TAM","041","11"
"87080","TAM","041","11"
"87083","TAM","041","11"
"87084","TAM","041","11"
"87085","TAM","041","11"
"87086","TAM","041","11"
"87087","TAM","041","11"
"87089","TAM","041","11"
"87090","TAM","041","11"
"87093","TAM","041","11"
"87099","TAM","041","11"
"87100","TAM","041","11"
"87102","TAM","041","11"
"87110","TAM","041","11"
"87120","TAM","041","11"
"87130","TAM","041","11"
"87133","TAM","041","11"
"87134","TAM","041","11"
"87135","TAM","041","11"
"87136","TAM","041","11"
"87137","TAM","041","11"
"87138","TAM","041","11"
"87140","TAM","041","11"
"87149","TAM","041","11"
"87150","TAM","041","11"
"87156","TAM","041","11"
"87160","TAM","041","11"
"87163","TAM","041","11"
"87170","TAM","041","11"
"87173","TAM","041","11"
"87180","TAM","041","11"
"87183","TAM","041","11"
"87300","TAM","022","05"
"87310","TAM","022","05"
"87314","TAM","022","05"
"87315","TAM","022","05"
"87316","TAM","022","05"
"87317","TAM","022","05"
"87318","TAM","022","05"
"87319","TAM","022","05"
"87320","TAM","022","05"
"87324","TAM","022","05"
"87326","TAM","022","05"
"87330","TAM","022","05"
"87340","TAM","022","05"
"87343","TAM","022","05"
"87344","TAM","022","05"
"87345","TAM","022","05"
"87346","TAM","022","05"
"87347","TAM","022","05"
"87348","TAM","022","05"
"87349","TAM","022","05"
"87350","TAM","022","05"
"87360","TAM","022","05"
"87369","TAM","022","05"
"87370","TAM","022","05"
"87380","TAM","022","05"
"87382","TAM","022","05"
"87383","TAM","022","05"
"87385","TAM","022","05"
"87389","TAM","022","05"
"87390","TAM","022","05"
"87393","TAM","022","05"
"87394","TAM","022","05"
"87395","TAM","022","05"
"87396","TAM","022","05"
"87397","TAM","022","05"
"87398","TAM","022","05"
"87399","TAM","022","05"
"87400","TAM","022","05"
"87410","TAM","022","05"
"87413","TAM","022","05"
"87415","TAM","022","05"
"87420","TAM","022","05"
"87430","TAM","022","05"
"87438","TAM","022","05"
"87440","TAM","022","05"
"87444","TAM","022","05"
"87445","TAM","022","05"
"87446","TAM","022","05"
"87447","TAM","022","05"
"87448","TAM","022","05"
"87449","TAM","022","05"
"87450","TAM","022","05"
"87453","TAM","022","05"
"87454","TAM","022","05"
"87455","TAM","022","05"
"87456","TAM","022","05"
"87457","TAM","022","05"
"87458","TAM","022","05"
"87459","TAM","022","05"
"87460","TAM","022","05"
"87469","TAM","022","05"
"87470","TAM","022","05"
"87475","TAM","022","05"
"87476","TAM","022","05"
"87477","TAM","022","05"
"87490","TAM","022","05"
"87493","TAM","022","05"
"87494","TAM","022","05"
"87495","TAM","022","05"
"87496","TAM","022","05"
"87497","TAM","022","05"
"87498","TAM","022","05"
"87499","TAM","022","05"
"87500","TAM","040","21"
"87503","TAM","040","21"
"87504","TAM","040","21"
"87505","TAM","040","21"
"87506","TAM","040","21"
"87507","TAM","040","21"
"87600","TAM","035","09"
"87602","TAM","035","09"
"87604","TAM","035","09"
"87605","TAM","035","09"
"87606","TAM","035","09"
"87607","TAM","035","09"
"87670","TAM","037","18"
"87900","TAM","039","19"
"87930","TAM","017","13"
"88000","TAM","027","06"
"88009","TAM","027","06"
"88020","TAM","027","06"
"88030","TAM","027","06"
"88040","TAM","027","06"
"88060","TAM","027","06"
"88070","TAM","027","06"
"88100","TAM","027","06"
"88105","TAM","027","06"
"88110","TAM","027","06"
"88120","TAM","027","06"
"88123","TAM","027","06"
"88124","TAM","027","06"
"88125","TAM","027","06"
"88126","TAM","027","06"
"88127","TAM","027","06"
"88130","TAM","027","06"
"88134","TAM","027","06"
"88135","TAM","027","06"
"88136","TAM","027","06"
"88140","TAM","027","06"
"88144","TAM","027","06"
"88145","TAM","027","06"
"88146","TAM","027","06"
"88147","TAM","027","06"
"88150","TAM","027","06"
"88160","TAM","027","06"
"88170","TAM","027","06"
"88175","TAM","027","06"
"88176","TAM","027","06"
"88177","TAM","027","06"
"88179","TAM","027","06"
"88180","TAM","027","06"
"88184","TAM","027","06"
"88185","TAM","027","06"
"88186","TAM","027","06"
"88187","TAM","027","06"
"88190","TAM","027","06"
"88194","TAM","027","06"
"88195","TAM","027","06"
"88200","TAM","027","06"
"88209","TAM","027","06"
"88210","TAM","027","06"
"88220","TAM","027","06"
"88230","TAM","027","06"
"88240","TAM","027","06"
"88250","TAM","027","06"
"88260","TAM","027","06"
"88270","TAM","027","06"
"88274","TAM","027","06"
"88275","TAM","027","06"
"88276","TAM","027","06"
"88277","TAM","027","06"
"88278","TAM","027","06"
"88280","TAM","027","06"
"88283","TAM","027","06"
"88284","TAM","027","06"
"88285","TAM","027","06"
"88287","TAM","027","06"
"88289","TAM","027","06"
"88290","TAM","027","06"
"88293","TAM","027","06"
"88294","TAM","027","06"
"88295","TAM","027","06"
"88296","TAM","027","06"
"88298","TAM","027","06"
"88299","TAM","027","06"
"88300","TAM","025","17"
"88302","TAM","025","17"
"88303","TAM","025","17"
"88304","TAM","025","17"
"88305","TAM","025","17"
"88306","TAM","025","17"
"88307","TAM","025","17"
"88370","TAM","014","20"
"88372","TAM","014","20"
"88373","TAM","014","20"
"88374","TAM","014","20"
"88400","TAM","015","14"
"88402","TAM","015","14"
"88403","TAM","015","14"
"88404","TAM","015","14"
"88405","TAM","015","14"
"88406","TAM","015","14"
"88407","TAM","015","14"
"88408","TAM","015","14"
"88440","TAM","007","02"
"88442","TAM","007","02"
"88443","TAM","007","02"
"88444","TAM","007","02"
"88446","TAM","007","02"
"88447","TAM","007","02"
"88448","TAM","007","02"
"88449","TAM","007","02"
"88500","TAM","032","07"
"88509","TAM","032","07"
"88510","TAM","032","07"
"88520","TAM","032","07"
"88522","TAM","032","07"
"88540","TAM","032","07"
"88543","TAM","032","07"
"88550","TAM","032","07"
"88560","TAM","032","07"
"88570","TAM","032","07"
"88580","TAM","032","07"
"88589","TAM","032","07"
"88595","TAM","032","07"
"88596","TAM","032","07"
"88597","TAM","032","07"
"88598","TAM","032","07"
"88599","TAM","032","07"
"88600","TAM","032","07"
"88610","TAM","032","07"
"88614","TAM","032","07"
"88615","TAM","032","07"
"88620","TAM","032","07"
"88630","TAM","032","07"
"88631","TAM","032","07"
"88632","TAM","032","07"
"88640","TAM","032","07"
"88649","TAM","032","07"
"88650","TAM","032","07"
"88651","TAM","032","07"
"88653","TAM","032","07"
"88654","TAM","032","07"
"88655","TAM","032","07"
"88656","TAM","032","07"
"88660","TAM","032","07"
"88670","TAM","032","07"
"88680","TAM","032","07"
"88684","TAM","032","07"
"88687","TAM","032","07"
"88689","TAM","032","07"
"88690","TAM","032","07"
"88700","TAM","032","07"
"88703","TAM","032","07"
"88706","TAM","032","07"
"88707","TAM","032","07"
"88708","TAM","032","07"
"88709","TAM","032","07"
"88710","TAM","032","07"
"88713","TAM","032","07"
"88715","TAM","032","07"
"88719","TAM","032","07"
"88720","TAM","032","07"
"88727","TAM","032","07"
"88729","TAM","032","07"
"88730","TAM","032","07"
"88733","TAM","032","07"
"88734","TAM","032","07"
"88735","TAM","032","07"
"88736","TAM","032","07"
"88737","TAM","032","07"
"88740","TAM","032","07"
"88743","TAM","032","07"
"88745","TAM","032","07"
"88746","TAM","032","07"
"88747","TAM","032","07"
"88748","TAM","032","07"
"88749","TAM","032","07"
"88750","TAM","032","07"
"88754","TAM","032","07"
"88755","TAM","032","07"
"88756","TAM","032","07"
"88757","TAM","032","07"
"88758","TAM","032","07"
"88759","TAM","032","07"
"88760","TAM","032","07"
"88763","TAM","032","07"
"88764","TAM","032","07"
"88769","TAM","032","07"
"88770","TAM","032","07"
"88776","TAM","032","07"
"88777","TAM","032","07"
"88778","TAM","032","07"
"88779","TAM","032","07"
"88780","TAM","032","07"
"88783","TAM","032","07"
"88784","TAM","032","07"
"88785","TAM","032","07"
"88786","TAM","032","07"
"88787","TAM","032","07"
"88788","TAM","032","07"
"88789","TAM","032","07"
"88790","TAM","032","07"
"88793","TAM","032","07"
"88794","TAM","032","07"
"88795","TAM","032","07"
"88796","TAM","032","07"
"88797","TAM","032","07"
"88798","TAM","032","07"
"88799","TAM","032","07"
"88900","TAM","033","08"
"88910","TAM","033","08"
"88920","TAM","033","08"
"88923","TAM","033","08"
"88925","TAM","033","08"
"88930","TAM","033","08"
"88933","TAM","033","08"
"88934","TAM","033","08"
"88935","TAM","033","08"
"88936","TAM","033","08"
"88940","TAM","033","08"
"88943","TAM","033","08"
"88944","TAM","033","08"
"88945","TAM","033","08"
"88946","TAM","033","08"
"88950","TAM","033","08"
"88959","TAM","033","08"
"88960","TAM","033","08"
"88970","TAM","033","08"
"88980","TAM","033","08"
"88990","TAM","033","08"
"88993","TAM","033","08"
"88994","TAM","033","08"
"88995","TAM","033","08"
"89000","TAM","038","10"
"89050","TAM","038","10"
"89060","TAM","038","10"
"89070","TAM","038","10"
"89080","TAM","038","10"
"89090","TAM","038","10"
"89100","TAM","038","10"
"89106","TAM","038","10"
"89107","TAM","038","10"
"89108","TAM","038","10"
"89109","TAM","038","10"
"89110","TAM","038","10"
"89118","TAM","038","10"
"89119","TAM","038","10"
"89120","TAM","038","10"
"89130","TAM","038","10"
"89136","TAM","038","10"
"89137","TAM","038","10"
"89138","TAM","038","10"
"89140","TAM","038","10"
"89150","TAM","038","10"
"89159","TAM","038","10"
"89160","TAM","038","10"
"89169","TAM","038","10"
"89170","TAM","038","10"
"89176","TAM","038","10"
"89177","TAM","038","10"
"89180","TAM","038","10"
"89190","TAM","038","10"
"89199","TAM","038","10"
"89210","TAM","038","10"
"89215","TAM","038","10"
"89217","TAM","038","10"
"89218","TAM","038","10"
"89219","TAM","038","10"
"89220","TAM","038","10"
"89229","TAM","038","10"
"89230","TAM","038","10"
"89239","TAM","038","10"
"89240","TAM","038","10"
"89250","TAM","038","10"
"89258","TAM","038","10"
"89260","TAM","038","10"
"89268","TAM","038","10"
"89270","TAM","038","10"
"89280","TAM","038","10"
"89290","TAM","038","10"
"89298","TAM","038","10"
"89309","TAM","038","10"
"89310","TAM","038","10"
"89314","TAM","038","10"
"89316","TAM","038","10"
"89317","TAM","038","10"
"89318","TAM","038","10"
"89319","TAM","038","10"
"89320","TAM","038","10"
"89325","TAM","038","10"
"89326","TAM","038","10"
"89327","TAM","038","10"
"89328","TAM","038","10"
"89329","TAM","038","10"
"89330","TAM","038","10"
"89336","TAM","038","10"
"89337","TAM","038","10"
"89338","TAM","038","10"
"89339","TAM","038","10"
"89340","TAM","038","10"
"89344","TAM","038","10"
"89345","TAM","038","10"
"89346","TAM","038","10"
"89347","TAM","038","10"
"89348","TAM","038","10"
"89349","TAM","038","10"
"89350","TAM","038","10"
"89355","TAM","038","10"
"89356","TAM","038","10"
"89357","TAM","038","10"
"89358","TAM","038","10"
"89359","TAM","038","10"
"89360","TAM","038","10"
"89364","TAM","038","10"
"89365","TAM","038","10"
"89366","TAM","038","10"
"89367","TAM","038","10"
"89368","TAM","038","10"
"89369","TAM","038","10"
"89400","TAM","009","03"
"89410","TAM","009","03"
"89415","TAM","009","03"
"89416","TAM","009","03"
"89417","TAM","009","03"
"89420","TAM","009","03"
"89430","TAM","009","03"
"89440","TAM","009","03"
"89450","TAM","009","03"
"89460","TAM","009","03"
"89464","TAM","009","03"
"89470","TAM","009","03"
"89479","TAM","009","03"
"89480","TAM","009","03"
"89490","TAM","009","03"
"89496","TAM","009","03"
"89497","TAM","009","03"
"89500","TAM","009","03"
"89505","TAM","009","03"
"89506","TAM","009","03"
"89510","TAM","009","03"
"89512","TAM","009","03"
"89513","TAM","009","03"
"89514","TAM","009","03"
"89515","TAM","009","03"
"89517","TAM","009","03"
"89518","TAM","009","03"
"89519","TAM","009","03"
"89520","TAM","009","03"
"89530","TAM","009","03"
"89540","TAM","009","03"
"89550","TAM","009","03"
"89553","TAM","009","03"
"89554","TAM","009","03"
"89555","TAM","009","03"
"89556","TAM","009","03"
"89560","TAM","009","03"
"89566","TAM","009","03"
"89567","TAM","009","03"
"89570","TAM","009","03"
"89580","TAM","009","03"
"89590","TAM","009","03"
"89600","TAM","003","01"
"89602","TAM","003","01"
"89603","TAM","003","01"
"89604","TAM","003","01"
"89605","TAM","003","01"
"89606","TAM","003","01"
"89607","TAM","003","01"
"89710","TAM","012","12"
"89712","TAM","012","12"
"89713","TAM","012","12"
"89715","TAM","012","12"
"89716","TAM","012","12"
"89730","TAM","012","15"
"89731","TAM","012","15"
"89732","TAM","012","15"
"89734","TAM","012","15"
"89755","TAM","043","16"
"89756","TAM","043","16"
"89757","TAM","043","16"
"89758","TAM","043","16"
"89759","TAM","043","16"
"89800","TAM","021","04"
"89810","TAM","021","04"
"89815","TAM","021","04"
"89816","TAM","021","04"
"89817","TAM","021","04"
"89818","TAM","021","04"
"89819","TAM","021","04"
"89820","TAM","021","04"
"89827","TAM","021","04"
"89829","TAM","021","04"
"89830","TAM","021","04"
"89837","TAM","021","04"
"89838","TAM","021","04"
"89839","TAM","021","04"
"89840","TAM","021","04"
"89843","TAM","021","04"
"89846","TAM","021","04"
"89847","TAM","021","04"
"89848","TAM","021","04"
"89849","TAM","021","04"
"89850","TAM","021","04"
"89853","TAM","021","04"
"89858","TAM","021","04"
"89860","TAM","021","04"
"89865","TAM","021","04"
"89866","TAM","021","04"
"89867","TAM","021","04"
"89868","TAM","021","04"
"89869","TAM","021","04"
"89870","TAM","021","04"
"89880","TAM","021","04"
"89884","TAM","021","04"
"89885","TAM","021","04"
"89886","TAM","021","04"
"89887","TAM","021","04"
"89888","TAM","021","04"
"89889","TAM","021","04"
"89890","TAM","021","04"
"89893","TAM","021","04"
"89895","TAM","021","04"
"89896","TAM","021","04"
"89897","TAM","021","04"
"89898","TAM","021","04"
"89899","TAM","021","04"
"90000","TLA","033","03"
"90005","TLA","033","03"
"90006","TLA","033","03"
"90007","TLA","033","03"
"90008","TLA","033","03"
"90009","TLA","033","03"
"90010","TLA","033","03"
"90013","TLA","033","03"
"90014","TLA","033","03"
"90019","TLA","033","03"
"90020","TLA","033","03"
"90030","TLA","033","03"
"90040","TLA","033","03"
"90050","TLA","033","03"
"90060","TLA","033","03"
"90062","TLA","033","03"
"90080","TLA","033","03"
"90090","TLA","033","03"
"90099","TLA","033","03"
"90200","TLA","006","05"
"90202","TLA","006","05"
"90203","TLA","006","05"
"90204","TLA","006","05"
"90205","TLA","006","05"
"90207","TLA","006","05"
"90208","TLA","006","05"
"90300","TLA","005","01"
"90308","TLA","005","01"
"90309","TLA","005","01"
"90319","TLA","005","01"
"90320","TLA","005","01"
"90323","TLA","005","01"
"90329","TLA","005","01"
"90330","TLA","005","01"
"90337","TLA","005","01"
"90338","TLA","005","01"
"90339","TLA","005","01"
"90340","TLA","005","01"
"90341","TLA","005","01"
"90342","TLA","005","01"
"90347","TLA","005","01"
"90350","TLA","005","01"
"90354","TLA","005","01"
"90355","TLA","005","01"
"90356","TLA","005","01"
"90357","TLA","005","01"
"90358","TLA","005","01"
"90359","TLA","005","01"
"90360","TLA","005","01"
"90370","TLA","005","01"
"90378","TLA","005","01"
"90379","TLA","005","01"
"90380","TLA","005","01"
"90500","TLA","013","04"
"90502","TLA","013","04"
"90503","TLA","013","04"
"90505","TLA","013","04"
"90506","TLA","013","04"
"90507","TLA","013","04"
"90508","TLA","013","04"
"90800","TLA","010","06"
"90802","TLA","010","06"
"90803","TLA","010","06"
"90804","TLA","010","06"
"90805","TLA","010","06"
"90806","TLA","010","06"
"90807","TLA","010","06"
"90900","TLA","025","02"
"90920","TLA","025","02"
"90930","TLA","025","02"
"90933","TLA","025","02"
"90940","TLA","025","02"
"90950","TLA","025","02"
"90960","TLA","025","02"
"90963","TLA","025","02"
"90964","TLA","025","02"
"90970","TLA","025","02"
"90980","TLA","025","02"
"90990","TLA","025","02"
"91000","VER","087","10"
"91008","VER","087","10"
"91009","VER","087","10"
"91010","VER","087","10"
"91013","VER","087","10"
"91014","VER","087","10"
"91015","VER","087","10"
"91016","VER","087","10"
"91017","VER","087","10"
"91018","VER","087","10"
"91020","VER","087","10"
"91023","VER","087","10"
"91024","VER","087","10"
"91025","VER","087","10"
"91026","VER","087","10"
"91027","VER","087","10"
"91028","VER","087","10"
"91030","VER","087","10"
"91033","VER","087","10"
"91037","VER","087","10"
"91040","VER","087","10"
"91045","VER","087","10"
"91046","VER","087","10"
"91047","VER","087","10"
"91048","VER","087","10"
"91049","VER","087","10"
"91050","VER","087","10"
"91053","VER","087","10"
"91054","VER","087","10"
"91055","VER","087","10"
"91056","VER","087","10"
"91057","VER","087","10"
"91060","VER","087","10"
"91063","VER","087","10"
"91064","VER","087","10"
"91065","VER","087","10"
"91066","VER","087","10"
"91067","VER","087","10"
"91069","VER","087","10"
"91070","VER","087","10"
"91073","VER","087","10"
"91075","VER","087","10"
"91080","VER","087","10"
"91083","VER","087","10"
"91084","VER","087","10"
"91090","VER","087","10"
"91093","VER","087","10"
"91094","VER","087","10"
"91095","VER","087","10"
"91096","VER","087","10"
"91097","VER","087","10"
"91098","VER","087","10"
"91100","VER","087","10"
"91103","VER","087","10"
"91104","VER","087","10"
"91105","VER","087","10"
"91106","VER","087","10"
"91107","VER","087","10"
"91110","VER","087","10"
"91113","VER","087","10"
"91114","VER","087","10"
"91119","VER","087","10"
"91120","VER","087","10"
"91123","VER","087","10"
"91129","VER","087","10"
"91130","VER","087","10"
"91133","VER","087","10"
"91140","VER","087","10"
"91143","VER","087","10"
"91150","VER","087","10"
"91152","VER","087","10"
"91153","VER","087","10"
"91154","VER","087","10"
"91155","VER","087","10"
"91156","VER","087","10"
"91157","VER","087","10"
"91158","VER","087","10"
"91160","VER","087","10"
"91163","VER","087","10"
"91164","VER","087","10"
"91165","VER","087","10"
"91166","VER","087","10"
"91170","VER","087","10"
"91173","VER","087","10"
"91174","VER","087","10"
"91179","VER","087","10"
"91180","VER","087","10"
"91183","VER","087","10"
"91184","VER","087","10"
"91185","VER","087","10"
"91186","VER","087","10"
"91190","VER","087","10"
"91191","VER","087","10"
"91193","VER","087","10"
"91194","VER","087","10"
"91195","VER","087","10"
"91196","VER","087","10"
"91197","VER","087","10"
"91198","VER","087","10"
"91300","VER","026","36"
"91302","VER","026","36"
"91303","VER","026","36"
"91304","VER","026","36"
"91305","VER","026","36"
"91306","VER","026","36"
"91307","VER","026","36"
"91500","VER","038","04"
"91503","VER","038","04"
"91505","VER","038","04"
"91506","VER","038","04"
"91510","VER","038","04"
"91514","VER","038","04"
"91515","VER","038","04"
"91516","VER","038","04"
"91517","VER","038","04"
"91518","VER","038","04"
"91519","VER","038","04"
"91520","VER","038","04"
"91521","VER","038","04"
"91527","VER","038","04"
"91528","VER","038","04"
"91529","VER","038","04"
"91530","VER","038","04"
"91533","VER","038","04"
"91537","VER","038","04"
"91538","VER","038","04"
"91539","VER","038","04"
"91540","VER","038","04"
"91549","VER","038","04"
"91550","VER","038","04"
"91556","VER","038","04"
"91557","VER","038","04"
"91559","VER","038","04"
"91560","VER","038","04"
"91565","VER","038","04"
"91566","VER","038","04"
"91567","VER","038","04"
"91568","VER","038","04"
"91569","VER","038","04"
"91570","VER","038","04"
"91575","VER","038","04"
"91576","VER","038","04"
"91579","VER","038","04"
"91580","VER","038","04"
"91581","VER","038","04"
"91583","VER","038","04"
"91584","VER","038","04"
"91589","VER","038","04"
"91670","VER","126","44"
"91680","VER","016","35"
"91700","VER","193","17"
"91708","VER","193","17"
"91709","VER","193","17"
"91710","VER","193","17"
"91712","VER","193","17"
"91713","VER","193","17"
"91714","VER","193","17"
"91715","VER","193","17"
"91716","VER","193","17"
"91717","VER","193","17"
"91718","VER","193","17"
"91720","VER","193","17"
"91725","VER","193","17"
"91726","VER","193","17"
"91727","VER","193","17"
"91728","VER","193","17"
"91729","VER","193","17"
"91730","VER","193","17"
"91739","VER","193","17"
"91740","VER","193","17"
"91749","VER","193","17"
"91750","VER","193","17"
"91755","VER","193","17"
"91756","VER","193","17"
"91757","VER","193","17"
"91758","VER","193","17"
"91759","VER","193","17"
"91760","VER","193","17"
"91769","VER","193","17"
"91770","VER","193","17"
"91775","VER","193","17"
"91777","VER","193","17"
"91778","VER","193","17"
"91779","VER","193","17"
"91780","VER","193","17"
"91788","VER","193","17"
"91789","VER","193","17"
"91790","VER","193","17"
"91799","VER","193","17"
"91800","VER","193","17"
"91808","VER","193","17"
"91809","VER","193","17"
"91810","VER","193","17"
"91817","VER","193","17"
"91820","VER","193","17"
"91826","VER","193","17"
"91829","VER","193","17"
"91840","VER","193","17"
"91841","VER","193","17"
"91850","VER","193","17"
"91855","VER","193","17"
"91859","VER","193","17"
"91860","VER","193","17"
"91870","VER","193","17"
"91880","VER","193","17"
"91890","VER","193","17"
"91891","VER","193","17"
"91897","VER","193","17"
"91898","VER","193","17"
"91899","VER","193","17"
"91900","VER","193","17"
"91910","VER","193","17"
"91916","VER","193","17"
"91917","VER","193","17"
"91918","VER","193","17"
"91919","VER","193","17"
"91920","VER","193","17"
"91928","VER","193","17"
"91930","VER","193","17"
"91936","VER","193","17"
"91938","VER","193","17"
"91940","VER","193","17"
"91947","VER","193","17"
"91948","VER","193","17"
"91960","VER","193","17"
"91963","VER","193","17"
"91965","VER","193","17"
"91966","VER","193","17"
"91968","VER","193","17"
"91969","VER","193","17"
"92050","VER","152","22"
"92053","VER","152","22"
"92054","VER","152","22"
"92055","VER","152","22"
"92056","VER","152","22"
"92060","VER","161","23"
"92062","VER","161","23"
"92063","VER","161","23"
"92064","VER","161","23"
"92065","VER","161","23"
"92066","VER","161","23"
"92120","VER","155","24"
"92122","VER","155","24"
"92123","VER","155","24"
"92124","VER","155","24"
"92125","VER","155","24"
"92126","VER","155","24"
"92127","VER","155","24"
